train_id,priority,release_delay_min,track_id,from_station,to_station,from_name,to_name,start_min,end_min,duration_min,start_time,end_time
TRN0145,5,10,TRK0189,STN102,STN060,New Delhi,Hapur Jn,35,46,11,2025-09-24T11:08:49.592971,2025-09-24T11:19:49.592971
TRN0145,5,10,TRK0178,STN060,STN095,Hapur Jn,Meerut Cantt,46,57,11,2025-09-24T11:19:49.592971,2025-09-24T11:30:49.592971
TRN0146,5,24,TRK0178,STN095,STN060,Meerut Cantt,Hapur Jn,55,65,10,2025-09-24T11:28:49.592971,2025-09-24T11:38:49.592971
TRN0146,5,24,TRK0189,STN060,STN102,Hapur Jn,New Delhi,76,86,10,2025-09-24T11:49:49.592971,2025-09-24T11:59:49.592971
TRN0147,5,21,TRK0189,STN102,STN060,New Delhi,Hapur Jn,116,125,9,2025-09-24T12:29:49.592971,2025-09-24T12:38:49.592971
TRN0148,5,21,TRK0189,STN060,STN102,Hapur Jn,New Delhi,65,76,11,2025-09-24T11:38:49.592971,2025-09-24T11:49:49.592971
TRN0149,5,10,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,131,143,12,2025-09-24T12:44:49.592971,2025-09-24T12:56:49.592971
TRN0150,5,21,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,122,131,9,2025-09-24T12:35:49.592971,2025-09-24T12:44:49.592971
TRN0151,1,21,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,166,175,9,2025-09-24T13:19:49.592971,2025-09-24T13:28:49.592971
TRN0151,1,21,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,178,187,9,2025-09-24T13:31:49.592971,2025-09-24T13:40:49.592971
TRN0151,1,21,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,188,197,9,2025-09-24T13:41:49.592971,2025-09-24T13:50:49.592971
TRN0151,1,21,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,197,206,9,2025-09-24T13:50:49.592971,2025-09-24T13:59:49.592971
TRN0152,1,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,157,166,9,2025-09-24T13:10:49.592971,2025-09-24T13:19:49.592971
TRN0152,1,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,169,178,9,2025-09-24T13:22:49.592971,2025-09-24T13:31:49.592971
TRN0152,1,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,184,193,9,2025-09-24T13:37:49.592971,2025-09-24T13:46:49.592971
TRN0152,1,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,194,203,9,2025-09-24T13:47:49.592971,2025-09-24T13:56:49.592971
TRN0153,1,21,TRK0196,STN009,STN119,Anand Vihar Terminal,Rohtak Jn,34,44,10,2025-09-24T11:07:49.592971,2025-09-24T11:17:49.592971
TRN0154,1,21,TRK0196,STN119,STN009,Rohtak Jn,Anand Vihar Terminal,41,49,8,2025-09-24T11:14:49.592971,2025-09-24T11:22:49.592971
TRN0155,1,21,TRK0196,STN009,STN119,Anand Vihar Terminal,Rohtak Jn,21,34,13,2025-09-24T10:54:49.592971,2025-09-24T11:07:49.592971
TRN0155,1,21,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,107,120,13,2025-09-24T12:20:49.592971,2025-09-24T12:33:49.592971
TRN0156,1,10,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,88,97,9,2025-09-24T12:01:49.592971,2025-09-24T12:10:49.592971
TRN0156,1,10,TRK0196,STN119,STN009,Rohtak Jn,Anand Vihar Terminal,97,106,9,2025-09-24T12:10:49.592971,2025-09-24T12:19:49.592971
TRN0157,1,24,TRK0190,STN102,STN064,New Delhi,Hazrat Nizamuddin,53,62,9,2025-09-24T11:26:49.592971,2025-09-24T11:35:49.592971
TRN0158,1,24,TRK0190,STN064,STN102,Hazrat Nizamuddin,New Delhi,38,48,10,2025-09-24T11:11:49.592971,2025-09-24T11:21:49.592971
TRN0159,1,21,TRK0190,STN102,STN064,New Delhi,Hazrat Nizamuddin,58,67,9,2025-09-24T11:31:49.592971,2025-09-24T11:40:49.592971
TRN0160,1,21,TRK0190,STN064,STN102,Hazrat Nizamuddin,New Delhi,21,29,8,2025-09-24T10:54:49.592971,2025-09-24T11:02:49.592971
TRN0161,2,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,14,26,12,2025-09-24T10:47:49.592971,2025-09-24T10:59:49.592971
TRN0161,2,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,33,45,12,2025-09-24T11:06:49.592971,2025-09-24T11:18:49.592971
TRN0161,2,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,50,62,12,2025-09-24T11:23:49.592971,2025-09-24T11:35:49.592971
TRN0161,2,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,256,268,12,2025-09-24T14:49:49.592971,2025-09-24T15:01:49.592971
TRN0161,2,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,285,297,12,2025-09-24T15:18:49.592971,2025-09-24T15:30:49.592971
TRN0161,2,10,TRK0168,STN006,STN075,Amritsar Jn,Jammu Tawi,297,309,12,2025-09-24T15:30:49.592971,2025-09-24T15:42:49.592971
TRN0162,2,10,TRK0168,STN075,STN006,Jammu Tawi,Amritsar Jn,20,29,9,2025-09-24T10:53:49.592971,2025-09-24T11:02:49.592971
TRN0162,2,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,251,260,9,2025-09-24T14:44:49.592971,2025-09-24T14:53:49.592971
TRN0162,2,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,454,463,9,2025-09-24T18:07:49.592971,2025-09-24T18:16:49.592971
TRN0162,2,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,463,472,9,2025-09-24T18:16:49.592971,2025-09-24T18:25:49.592971
TRN0162,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,485,494,9,2025-09-24T18:38:49.592971,2025-09-24T18:47:49.592971
TRN0162,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,497,506,9,2025-09-24T18:50:49.592971,2025-09-24T18:59:49.592971
TRN0163,2,10,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,59,69,10,2025-09-24T11:32:49.592971,2025-09-24T11:42:49.592971
TRN0163,2,10,TRK0209,STN053,STN123,Ghaziabad Jn,Saharanpur Jn,71,81,10,2025-09-24T11:44:49.592971,2025-09-24T11:54:49.592971
TRN0163,2,10,TRK0210,STN123,STN063,Saharanpur Jn,Haridwar Jn,81,91,10,2025-09-24T11:54:49.592971,2025-09-24T12:04:49.592971
TRN0163,2,10,TRK0156,STN063,STN041,Haridwar Jn,Dehradun,91,101,10,2025-09-24T12:04:49.592971,2025-09-24T12:14:49.592971
TRN0164,2,24,TRK0156,STN041,STN063,Dehradun,Haridwar Jn,63,72,9,2025-09-24T11:36:49.592971,2025-09-24T11:45:49.592971
TRN0164,2,24,TRK0210,STN063,STN123,Haridwar Jn,Saharanpur Jn,72,81,9,2025-09-24T11:45:49.592971,2025-09-24T11:54:49.592971
TRN0164,2,24,TRK0209,STN123,STN053,Saharanpur Jn,Ghaziabad Jn,101,110,9,2025-09-24T12:14:49.592971,2025-09-24T12:23:49.592971
TRN0164,2,24,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,110,119,9,2025-09-24T12:23:49.592971,2025-09-24T12:32:49.592971
TRN0165,1,21,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,292,302,10,2025-09-24T15:25:49.592971,2025-09-24T15:35:49.592971
TRN0165,1,21,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,304,314,10,2025-09-24T15:37:49.592971,2025-09-24T15:47:49.592971
TRN0165,1,21,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,314,324,10,2025-09-24T15:47:49.592971,2025-09-24T15:57:49.592971
TRN0165,1,21,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,324,334,10,2025-09-24T15:57:49.592971,2025-09-24T16:07:49.592971
TRN0165,1,21,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,334,344,10,2025-09-24T16:07:49.592971,2025-09-24T16:17:49.592971
TRN0166,1,21,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,131,141,10,2025-09-24T12:44:49.592971,2025-09-24T12:54:49.592971
TRN0166,1,21,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,151,161,10,2025-09-24T13:04:49.592971,2025-09-24T13:14:49.592971
TRN0166,1,21,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,178,188,10,2025-09-24T13:31:49.592971,2025-09-24T13:41:49.592971
TRN0166,1,21,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,193,203,10,2025-09-24T13:46:49.592971,2025-09-24T13:56:49.592971
TRN0166,1,21,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,207,217,10,2025-09-24T14:00:49.592971,2025-09-24T14:10:49.592971
TRN0167,2,21,TRK0160,STN064,STN045,Hazrat Nizamuddin,Delhi Shahdara,21,30,9,2025-09-24T10:54:49.592971,2025-09-24T11:03:49.592971
TRN0167,2,21,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,413,422,9,2025-09-24T17:26:49.592971,2025-09-24T17:35:49.592971
TRN0168,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,422,431,9,2025-09-24T17:35:49.592971,2025-09-24T17:44:49.592971
TRN0168,2,10,TRK0160,STN045,STN064,Delhi Shahdara,Hazrat Nizamuddin,431,440,9,2025-09-24T17:44:49.592971,2025-09-24T17:53:49.592971
TRN0169,2,21,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,46,55,9,2025-09-24T11:19:49.592971,2025-09-24T11:28:49.592971
TRN0169,2,21,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,319,328,9,2025-09-24T15:52:49.592971,2025-09-24T16:01:49.592971
TRN0169,2,21,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,334,343,9,2025-09-24T16:07:49.592971,2025-09-24T16:16:49.592971
TRN0169,2,21,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,344,353,9,2025-09-24T16:17:49.592971,2025-09-24T16:26:49.592971
TRN0170,2,21,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,74,87,13,2025-09-24T11:47:49.592971,2025-09-24T12:00:49.592971
TRN0170,2,21,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,174,187,13,2025-09-24T13:27:49.592971,2025-09-24T13:40:49.592971
TRN0170,2,21,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,285,298,13,2025-09-24T15:18:49.592971,2025-09-24T15:31:49.592971
TRN0170,2,21,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,305,318,13,2025-09-24T15:38:49.592971,2025-09-24T15:51:49.592971
TRN0171,2,24,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,31,44,13,2025-09-24T11:04:49.592971,2025-09-24T11:17:49.592971
TRN0171,2,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,46,59,13,2025-09-24T11:19:49.592971,2025-09-24T11:32:49.592971
TRN0171,2,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,62,75,13,2025-09-24T11:35:49.592971,2025-09-24T11:48:49.592971
TRN0171,2,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,585,598,13,2025-09-24T20:18:49.592971,2025-09-24T20:31:49.592971
TRN0171,2,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,601,614,13,2025-09-24T20:34:49.592971,2025-09-24T20:47:49.592971
TRN0172,2,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,312,322,10,2025-09-24T15:45:49.592971,2025-09-24T15:55:49.592971
TRN0172,2,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,324,334,10,2025-09-24T15:57:49.592971,2025-09-24T16:07:49.592971
TRN0172,2,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,348,358,10,2025-09-24T16:21:49.592971,2025-09-24T16:31:49.592971
TRN0172,2,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,363,373,10,2025-09-24T16:36:49.592971,2025-09-24T16:46:49.592971
TRN0172,2,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,373,383,10,2025-09-24T16:46:49.592971,2025-09-24T16:56:49.592971
TRN0173,2,21,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,80,92,12,2025-09-24T11:53:49.592971,2025-09-24T12:05:49.592971
TRN0173,2,21,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,96,108,12,2025-09-24T12:09:49.592971,2025-09-24T12:21:49.592971
TRN0173,2,21,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,121,133,12,2025-09-24T12:34:49.592971,2025-09-24T12:46:49.592971
TRN0173,2,21,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,161,173,12,2025-09-24T13:14:49.592971,2025-09-24T13:26:49.592971
TRN0173,2,21,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,173,185,12,2025-09-24T13:26:49.592971,2025-09-24T13:38:49.592971
TRN0174,2,21,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,106,116,10,2025-09-24T12:19:49.592971,2025-09-24T12:29:49.592971
TRN0174,2,21,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,131,141,10,2025-09-24T12:44:49.592971,2025-09-24T12:54:49.592971
TRN0174,2,21,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,424,434,10,2025-09-24T17:37:49.592971,2025-09-24T17:47:49.592971
TRN0174,2,21,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,560,570,10,2025-09-24T19:53:49.592971,2025-09-24T20:03:49.592971
TRN0174,2,21,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,570,580,10,2025-09-24T20:03:49.592971,2025-09-24T20:13:49.592971
TRN0175,3,10,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,10,18,8,2025-09-24T10:43:49.592971,2025-09-24T10:51:49.592971
TRN0175,3,10,TRK0206,STN119,STN120,Rohtak Jn,Roorkee,21,29,8,2025-09-24T10:54:49.592971,2025-09-24T11:02:49.592971
TRN0175,3,10,TRK0204,STN120,STN004,Roorkee,Ambala Cantt Jn,29,37,8,2025-09-24T11:02:49.592971,2025-09-24T11:10:49.592971
TRN0175,3,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,403,411,8,2025-09-24T17:16:49.592971,2025-09-24T17:24:49.592971
TRN0175,3,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,438,446,8,2025-09-24T17:51:49.592971,2025-09-24T17:59:49.592971
TRN0175,3,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,446,454,8,2025-09-24T17:59:49.592971,2025-09-24T18:07:49.592971
TRN0176,3,24,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,65,74,9,2025-09-24T11:38:49.592971,2025-09-24T11:47:49.592971
TRN0176,3,24,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,74,83,9,2025-09-24T11:47:49.592971,2025-09-24T11:56:49.592971
TRN0176,3,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,102,111,9,2025-09-24T12:15:49.592971,2025-09-24T12:24:49.592971
TRN0176,3,24,TRK0204,STN004,STN120,Ambala Cantt Jn,Roorkee,132,141,9,2025-09-24T12:45:49.592971,2025-09-24T12:54:49.592971
TRN0176,3,24,TRK0206,STN120,STN119,Roorkee,Rohtak Jn,141,150,9,2025-09-24T12:54:49.592971,2025-09-24T13:03:49.592971
TRN0176,3,24,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,176,185,9,2025-09-24T13:29:49.592971,2025-09-24T13:38:49.592971
TRN0177,3,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,44,55,11,2025-09-24T11:17:49.592971,2025-09-24T11:28:49.592971
TRN0177,3,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,83,94,11,2025-09-24T11:56:49.592971,2025-09-24T12:07:49.592971
TRN0177,3,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,239,250,11,2025-09-24T14:32:49.592971,2025-09-24T14:43:49.592971
TRN0177,3,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,658,669,11,2025-09-24T21:31:49.592971,2025-09-24T21:42:49.592971
TRN0177,3,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,671,682,11,2025-09-24T21:44:49.592971,2025-09-24T21:55:49.592971
TRN0178,3,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,352,361,9,2025-09-24T16:25:49.592971,2025-09-24T16:34:49.592971
TRN0178,3,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,593,602,9,2025-09-24T20:26:49.592971,2025-09-24T20:35:49.592971
TRN0178,3,10,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,602,611,9,2025-09-24T20:35:49.592971,2025-09-24T20:44:49.592971
TRN0178,3,10,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,611,620,9,2025-09-24T20:44:49.592971,2025-09-24T20:53:49.592971
TRN0178,3,10,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,620,629,9,2025-09-24T20:53:49.592971,2025-09-24T21:02:49.592971
TRN0179,2,24,TRK0141,STN043,STN045,Delhi Junction,Delhi Shahdara,24,32,8,2025-09-24T10:57:49.592971,2025-09-24T11:05:49.592971
TRN0179,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,370,378,8,2025-09-24T16:43:49.592971,2025-09-24T16:51:49.592971
TRN0179,2,24,TRK0130,STN004,STN036,Ambala Cantt Jn,Chandi Mandir,378,386,8,2025-09-24T16:51:49.592971,2025-09-24T16:59:49.592971
TRN0179,2,24,TRK0044,STN036,STN080,Chandi Mandir,Kalka,386,398,12,2025-09-24T16:59:49.592971,2025-09-24T17:11:49.592971
TRN0180,2,24,TRK0044,STN080,STN036,Kalka,Chandi Mandir,40,54,14,2025-09-24T11:13:49.592971,2025-09-24T11:27:49.592971
TRN0180,2,24,TRK0130,STN036,STN004,Chandi Mandir,Ambala Cantt Jn,54,63,9,2025-09-24T11:27:49.592971,2025-09-24T11:36:49.592971
TRN0180,2,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,429,438,9,2025-09-24T17:42:49.592971,2025-09-24T17:51:49.592971
TRN0180,2,24,TRK0141,STN045,STN043,Delhi Shahdara,Delhi Junction,438,447,9,2025-09-24T17:51:49.592971,2025-09-24T18:00:49.592971
TRN0181,3,21,TRK0132,STN004,STN037,Ambala Cantt Jn,Chandigarh Jn,82,92,10,2025-09-24T11:55:49.592971,2025-09-24T12:05:49.592971
TRN0181,3,21,TRK0133,STN037,STN022,Chandigarh Jn,Batala Jn,92,102,10,2025-09-24T12:05:49.592971,2025-09-24T12:15:49.592971
TRN0182,3,10,TRK0133,STN022,STN037,Batala Jn,Chandigarh Jn,10,20,10,2025-09-24T10:43:49.592971,2025-09-24T10:53:49.592971
TRN0182,3,10,TRK0132,STN037,STN004,Chandigarh Jn,Ambala Cantt Jn,20,30,10,2025-09-24T10:53:49.592971,2025-09-24T11:03:49.592971
TRN0183,5,24,TRK0197,STN043,STN119,Delhi Junction,Rohtak Jn,24,36,12,2025-09-24T10:57:49.592971,2025-09-24T11:09:49.592971
TRN0183,5,24,TRK0206,STN119,STN120,Rohtak Jn,Roorkee,37,49,12,2025-09-24T11:10:49.592971,2025-09-24T11:22:49.592971
TRN0183,5,24,TRK0205,STN120,STN029,Roorkee,Bhiwani Jn,49,61,12,2025-09-24T11:22:49.592971,2025-09-24T11:34:49.592971
TRN0184,5,10,TRK0205,STN029,STN120,Bhiwani Jn,Roorkee,10,24,14,2025-09-24T10:43:49.592971,2025-09-24T10:57:49.592971
TRN0184,5,10,TRK0206,STN120,STN119,Roorkee,Rohtak Jn,29,43,14,2025-09-24T11:02:49.592971,2025-09-24T11:16:49.592971
TRN0184,5,10,TRK0197,STN119,STN043,Rohtak Jn,Delhi Junction,43,57,14,2025-09-24T11:16:49.592971,2025-09-24T11:30:49.592971
TRN0185,5,24,TRK0189,STN102,STN060,New Delhi,Hapur Jn,110,122,12,2025-09-24T12:23:49.592971,2025-09-24T12:35:49.592971
TRN0186,5,24,TRK0189,STN060,STN102,Hapur Jn,New Delhi,24,35,11,2025-09-24T10:57:49.592971,2025-09-24T11:08:49.592971
TRN0187,5,21,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,22,33,11,2025-09-24T10:55:49.592971,2025-09-24T11:06:49.592971
TRN0188,5,21,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,172,182,10,2025-09-24T13:25:49.592971,2025-09-24T13:35:49.592971
TRN0189,5,24,TRK0212,STN102,STN134,New Delhi,Sonipat Jn,66,77,11,2025-09-24T11:39:49.592971,2025-09-24T11:50:49.592971
TRN0190,5,10,TRK0212,STN134,STN102,Sonipat Jn,New Delhi,57,69,12,2025-09-24T11:30:49.592971,2025-09-24T11:42:49.592971
TRN0191,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,77,88,11,2025-09-24T11:50:49.592971,2025-09-24T12:01:49.592971
TRN0191,5,24,TRK0199,STN119,STN088,Rohtak Jn,Kurukshetra Jn,109,120,11,2025-09-24T12:22:49.592971,2025-09-24T12:33:49.592971
TRN0191,5,24,TRK0194,STN088,STN104,Kurukshetra Jn,Panipat Jn,120,131,11,2025-09-24T12:33:49.592971,2025-09-24T12:44:49.592971
TRN0192,5,24,TRK0194,STN104,STN088,Panipat Jn,Kurukshetra Jn,33,44,11,2025-09-24T11:06:49.592971,2025-09-24T11:17:49.592971
TRN0192,5,24,TRK0199,STN088,STN119,Kurukshetra Jn,Rohtak Jn,131,142,11,2025-09-24T12:44:49.592971,2025-09-24T12:55:49.592971
TRN0192,5,24,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,390,401,11,2025-09-24T17:03:49.592971,2025-09-24T17:14:49.592971
TRN0193,5,10,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,749,760,11,2025-09-24T23:02:49.592971,2025-09-24T23:13:49.592971
TRN0193,5,10,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,764,775,11,2025-09-24T23:17:49.592971,2025-09-24T23:28:49.592971
TRN0194,5,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,10,25,15,2025-09-24T10:43:49.592971,2025-09-24T10:58:49.592971
TRN0194,5,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,586,601,15,2025-09-24T20:19:49.592971,2025-09-24T20:34:49.592971
TRN0195,5,10,TRK0189,STN102,STN060,New Delhi,Hapur Jn,138,152,14,2025-09-24T12:51:49.592971,2025-09-24T13:05:49.592971
TRN0195,5,10,TRK0178,STN060,STN095,Hapur Jn,Meerut Cantt,152,166,14,2025-09-24T13:05:49.592971,2025-09-24T13:19:49.592971
TRN0196,5,24,TRK0178,STN095,STN060,Meerut Cantt,Hapur Jn,38,49,11,2025-09-24T11:11:49.592971,2025-09-24T11:22:49.592971
TRN0196,5,24,TRK0189,STN060,STN102,Hapur Jn,New Delhi,51,62,11,2025-09-24T11:24:49.592971,2025-09-24T11:35:49.592971
TRN0197,5,10,TRK0188,STN102,STN053,New Delhi,Ghaziabad Jn,112,122,10,2025-09-24T12:25:49.592971,2025-09-24T12:35:49.592971
TRN0198,5,10,TRK0188,STN053,STN102,Ghaziabad Jn,New Delhi,169,178,9,2025-09-24T13:22:49.592971,2025-09-24T13:31:49.592971
TRN0199,5,24,TRK0201,STN102,STN119,New Delhi,Rohtak Jn,187,198,11,2025-09-24T13:40:49.592971,2025-09-24T13:51:49.592971
TRN0199,5,24,TRK0202,STN119,STN117,Rohtak Jn,Rewari Jn,198,209,11,2025-09-24T13:51:49.592971,2025-09-24T14:02:49.592971
TRN0200,5,10,TRK0202,STN117,STN119,Rewari Jn,Rohtak Jn,45,54,9,2025-09-24T11:18:49.592971,2025-09-24T11:27:49.592971
TRN0200,5,10,TRK0201,STN119,STN102,Rohtak Jn,New Delhi,312,321,9,2025-09-24T15:45:49.592971,2025-09-24T15:54:49.592971
TRN0201,2,24,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,52,62,10,2025-09-24T11:25:49.592971,2025-09-24T11:35:49.592971
TRN0201,2,24,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,71,81,10,2025-09-24T11:44:49.592971,2025-09-24T11:54:49.592971
TRN0201,2,24,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,81,91,10,2025-09-24T11:54:49.592971,2025-09-24T12:04:49.592971
TRN0201,2,24,TRK0177,STN093,STN074,Ludhiana Jn,Jalandhar City Jn,94,104,10,2025-09-24T12:07:49.592971,2025-09-24T12:17:49.592971
TRN0201,2,24,TRK0166,STN074,STN006,Jalandhar City Jn,Amritsar Jn,104,114,10,2025-09-24T12:17:49.592971,2025-09-24T12:27:49.592971
TRN0201,2,24,TRK0168,STN006,STN075,Amritsar Jn,Jammu Tawi,114,124,10,2025-09-24T12:27:49.592971,2025-09-24T12:37:49.592971
TRN0202,2,10,TRK0168,STN075,STN006,Jammu Tawi,Amritsar Jn,49,58,9,2025-09-24T11:22:49.592971,2025-09-24T11:31:49.592971
TRN0202,2,10,TRK0166,STN006,STN074,Amritsar Jn,Jalandhar City Jn,171,180,9,2025-09-24T13:24:49.592971,2025-09-24T13:33:49.592971
TRN0202,2,10,TRK0177,STN074,STN093,Jalandhar City Jn,Ludhiana Jn,242,251,9,2025-09-24T14:35:49.592971,2025-09-24T14:44:49.592971
TRN0202,2,10,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,406,415,9,2025-09-24T17:19:49.592971,2025-09-24T17:28:49.592971
TRN0202,2,10,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,449,458,9,2025-09-24T18:02:49.592971,2025-09-24T18:11:49.592971
TRN0202,2,10,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,465,474,9,2025-09-24T18:18:49.592971,2025-09-24T18:27:49.592971
TRN0203,1,21,TRK0186,STN102,STN045,New Delhi,Delhi Shahdara,246,256,10,2025-09-24T14:39:49.592971,2025-09-24T14:49:49.592971
TRN0203,1,21,TRK0140,STN045,STN004,Delhi Shahdara,Ambala Cantt Jn,260,270,10,2025-09-24T14:53:49.592971,2025-09-24T15:03:49.592971
TRN0203,1,21,TRK0176,STN004,STN093,Ambala Cantt Jn,Ludhiana Jn,270,280,10,2025-09-24T15:03:49.592971,2025-09-24T15:13:49.592971
TRN0204,1,24,TRK0176,STN093,STN004,Ludhiana Jn,Ambala Cantt Jn,153,162,9,2025-09-24T13:06:49.592971,2025-09-24T13:15:49.592971
TRN0204,1,24,TRK0140,STN004,STN045,Ambala Cantt Jn,Delhi Shahdara,166,175,9,2025-09-24T13:19:49.592971,2025-09-24T13:28:49.592971
TRN0204,1,24,TRK0186,STN045,STN102,Delhi Shahdara,New Delhi,178,187,9,2025-09-24T13:31:49.592971,2025-09-24T13:40:49.592971
